HAS_FIRE;Elevation;Slope;NDVI;Road;Hydrography;Pop_dens;Ocupations;LULC;Temperature;RH;Precipitation;Wind Speed;FMC;DMC;DC;fwi;initialSpread;buildUpIndex;dailySeverityRating;year
0;754,9659027;4,242763543;0,483971429;5507,873576;324,3814954;0,48012501;2643,601399;12;30,03038891;39,37559756;28,67524089;15,15552617;82,6833884;33,0353378;30,49524059;29,09661307;5,407042035;16,53539791;13,99733532;2005
0;794,1727901;1,000565377;0,269226666;895,0335688;3092,516863;0,48012501;8523,054589;12;25,80657125;51,51242246;15,27848808;8,058136418;18,35114599;143,4784518;332,1213639;31,99245974;0,146520676;149,1721945;20,72913768;2005
0;752,1934299;3,934175718;0,534446432;9394,998967;1305,467825;0,802272975;7947,679587;4;21,28267106;72,06210722;24,78763032;6,178234483;91,70417706;201,9996783;894,3614358;9,981695708;1,291494253;110,1030739;21,41954709;2005
0;813,2541025;2,168530474;0,494298956;5370,368098;442,1950721;0,48012501;4440,247747;4;25,88150694;88,84899565;11,5671042;4,306876079;78,26605055;55,14397473;719,0315982;2,640452357;8,562623735;45,54983741;2,738356961;2005
0;730,762602;1,44538256;0,547343747;774,246008;217,1381024;0,884506537;8867,223325;4;26,98043399;88,72133124;24,43189031;5,739421483;35,62576317;138,9052916;346,7959473;23,5641242;3,37256917;37,66015894;10,11108283;2005
0;698,9152622;2,101022102;0,564004757;10352,93838;207,7530109;0,48012501;412,3561492;4;24,32756074;51,63331232;9,994662471;16,28225889;63,60389224;79,60929267;605,9008087;35,11832957;6,410393232;215,5348335;10,05387976;2005
0;777,5824753;1,528473404;0,686962217;3106,685755;1823,786288;0,672481;9473,192143;4;25,15735102;60,55903367;10,22469059;7,980923097;49,4077116;205,3722717;316,103636;43,48192784;4,423359562;45,81185718;21,6374297;2005
0;786,8533838;2,918266248;0,523027767;4007,387111;672,8723221;0,802272975;10310,55714;4;26,31531851;89,45541175;28,74684863;12,37601854;28,08332625;51,26868008;887,832632;1,640073854;8,059394152;37,1265861;5,156051202;2005
0;802,42283;2,110498196;0,465152227;3148,000148;296,832401;0,802272975;9581,823299;4;21,56086461;76,6152202;16,2523958;15,35304569;84,78846559;117,7613307;348,9148799;43,29716945;10,36559393;238,841237;4,916512681;2005
0;720,5020315;1,98327269;0,540037777;8059,852149;691,1605486;0,48012501;3866,332443;4;29,78903845;65,19246263;28,54350153;11,06934104;60,10205644;198,6301214;467,5820007;37,5641913;5,618826987;32,41932731;9,11648363;2005
0;795,2205124;0,97616036;0,350521209;822,3900653;3718,174121;0,48012501;8017,226845;12;19,37946709;73,01960417;23,98839588;9,81839502;79,56594915;66,27575002;279,0558553;3,498475719;0,886325764;120,4866674;4,517887409;2005
0;754,8745886;2,857060034;0,447441671;217,3802149;205,4584701;0,48012501;4902,693464;12;21,39376926;44,32812476;20,67231569;6,103439178;47,66009996;104,4318448;155,9560357;15,48181067;7,560126941;12,51283703;13,1872747;2005
0;805,4198047;1,273322209;0,554844053;1583,798221;4363,133961;0,48012501;12544,80946;4;23,06635495;38,45499048;23,35524953;10,61859296;31,27607932;137,6284823;705,7838768;24,21431705;6,426689796;186,7270838;14,95723371;2005
0;803,2418028;0,794936248;0,631946429;3398,876152;1616,748793;2,220340014;3213,764202;4;23,28655316;71,89491724;7,376059525;10,69121771;50,48680361;176,9134878;191,220291;35,80857535;7,871956828;205,9642571;18,09177887;2005
0;738,7112931;6,198737332;0,575732294;1028,59967;747,5042814;0,672481;1078,037489;4;18,70412704;36,00770375;21,59314772;8,108768488;68,03323841;144,1096316;36,40885301;10,33159328;10,34626889;96,33422687;15,13340909;2005
0;703,1518453;1,447524073;0,62252111;1341,527042;482,9433821;1,103440046;1207,018591;4;18,76853088;55,95179186;21,76888859;4,783609095;47,83025866;78,35254024;407,9295641;25,23473454;4,703716143;53,77332156;16,45488809;2005
0;806,2101027;3,878723826;0,578032227;1736,118702;385,8726677;0,802272975;1420,007334;4;27,0344797;75,64307082;16,33323304;12,35496917;30,0124252;150,0463051;453,1049096;5,100214897;12,9380946;249,8378279;11,24821815;2005
0;621,4963523;1,96704682;0,650646432;11739,76237;411,1088885;2,507019997;951,3148883;4;29,10202792;35,55723553;6,400350738;7,558185246;36,93511972;165,2804474;530,6581328;6,449648679;12,55978685;3,35004265;10,60363514;2005
0;821,5159833;1,184195128;0,43299231;200,0633903;4759,842832;0,895577013;10973,54481;12;27,38081054;56,40286803;1,4987569;5,351683385;68,48671835;19,6690392;153,1305913;32,51945075;3,53815385;122,4084541;14,46296661;2005
0;611,7722457;3,107727366;0,565404166;5696,418185;519,5257958;2,220340014;586,8920776;4;28,92965012;70,6289537;9,636762701;11,33353966;67,06752715;60,4584647;108,387993;24,39424677;5,897058622;38,29169903;5,945528723;2005
0;744,5193153;1,600246252;0,618022919;4172,543262;2555,432265;2,220340014;4429,263038;4;20,37478841;38,3359643;28,31059646;3,830298187;34,87734469;32,79070303;482,7272249;37,95951353;10,65998179;230,0087184;8,619287393;2005
0;795,2248058;0,980745846;0,443914447;268,7956452;6058,155009;0,48012501;5983,738758;12;28,12695956;42,53990618;23,32506889;11,28977444;77,92047656;141,1422933;376,4589379;32,10946983;9,345003435;222,9662639;16,15356775;2005
0;771,4015545;6,378707543;0,635661113;5738,032039;143,9199788;0,48012501;5875,803083;4;20,32671573;43,56475203;3,434242443;8,059736192;49,88508159;138,7584146;274,7119243;0,524377556;4,485604381;180,0873025;12,67739315;2005
0;824,9255034;0,797858176;0,424685417;1772,41756;2695,486546;0,802272975;4625,511566;12;28,58854714;41,53186934;20,64348528;3,369426332;68,95312435;47,14719583;63,88392256;32,40044436;5,14711101;241,811028;17,97279902;2005
0;658,4452516;3,011872989;0,509295833;15943,49204;301,5828946;2,507019997;2017,721886;4;23,83037574;65,8311686;13,35962512;10,22574764;62,64843099;187,9131298;706,4059783;3,278033274;10,78195642;48,01828078;5,336761019;2005
0;750,1289692;2,271312316;0,421082143;6093,280233;611,3825349;2,507019997;3492,024033;12;26,5952601;66,45573734;9,164896953;3,691487317;26,72191043;127,0284092;299,8037388;1,394910926;5,063572278;9,72349444;7,614885019;2005
0;820,277975;4,955573199;0,45889167;5982,362111;143,5527609;0,48012501;6639,222703;12;24,40030804;35,48296801;9,804558407;7,261904055;15,49431388;157,359999;457,9549294;28,97071347;9,974619946;235,7245923;11,20039453;2005
0;701,6975769;1,625499283;0,597840003;3039,550131;175,9016455;1,076029224;2768,487819;4;18,28753119;75,79940327;14,26075762;10,02918714;72,11705299;127,0745179;287,4854314;17,95119236;5,654207307;100,2705258;14,31910281;2005
0;686,0454135;1,941985409;0,45186556;13324,10972;895,1797969;2,507019997;551,0316645;4;24,33722884;75,98408927;5,363145516;15,39511967;17,37576117;154,9041021;756,6787895;26,59116158;0,060182405;173,9745193;13,64736084;2005
0;739,9530923;1,472677661;0,564580003;494,3796504;1107,803992;0,802272975;4084,82438;4;21,14232347;35,26101401;22,017347;14,37882683;90,47600397;73,20799913;89,21809517;10,78136078;3,602773981;176,0271208;11,51644643;2005
0;823,8202361;0,904944401;0,563274509;1913,80219;1062,03664;0,802272975;2348,777103;4;24,63513557;76,02818217;22,40119649;10,59829669;72,54076307;64,60031172;750,2670095;43,12179285;0,29813389;39,8503836;3,906386412;2005
0;766,6347878;1,431834856;0,681865625;5304,630952;2597,056018;0,672481;8279,822035;4;20,47250348;50,22423155;7,671596513;14,03597028;23,89706456;58,65928676;521,0126836;10,08687131;8,2467562;228,3264993;15,51105689;2005
0;721,7555806;3,919414968;0,416537778;8432,461679;856,8113712;0,802272975;6016,953393;12;19,64950824;74,56393473;25,04252365;12,27714789;84,49969349;98,94783661;702,9707058;42,54238266;6,734986708;157,8578222;10,60653744;2005
0;745,7256004;2,964590089;0,540176193;7994,219913;2024,257452;0,48012501;2319,942665;4;22,44379635;51,24346322;2,477322785;7,641799733;34,1040925;44,81748358;312,1829541;18,7022747;2,672242921;87,07430689;0,896090791;2005
0;808,6990355;2,211131589;0,522265557;833,664898;408,6962466;0,802272975;1258,999555;4;29,14087027;81,75330663;0,37604235;15,43394004;78,18576699;155,4645207;104,0564994;40,00974914;5,885146482;162,4513446;16,23553164;2005
0;809,346918;1,761200846;0,60145;3952,302117;331,3920243;0,672481;900,7990813;4;25,47993211;32,89909767;28,27988178;5,718564034;56,88304088;164,5645599;292,6336024;5,951628095;3,908949977;143,004449;0,13458769;2005
0;817,7198393;0,811491901;0,712916667;6456,7894;970,2679966;0,672481;1704,514288;3;23,58655979;34,00873521;0,211781234;10,07043298;72,73470373;66,62463959;900,4301245;41,80875482;1,64443392;190,4655474;0,307292162;2005
0;720,2140026;10,12254806;0,505135413;1137,792875;1082,730033;2,220340014;2690,050036;4;27,16307771;80,58615029;9,735713937;6,938351574;47,97113602;68,53548157;944,3956293;7,214502393;8,642669157;48,74655103;5,130470653;2005
0;818,6383;1,034136752;0,426583332;738,0804046;2542,141547;0,895577013;8213,44044;12;26,20365866;66,79332456;1,678780907;8,887371037;31,40212759;133,9775133;537,3101719;10,00392136;12,55667539;102,9288572;7,980818185;2005
0;762,3997912;1,800855776;0,548964581;3851,965107;1981,016526;0,48012501;2482,777438;4;25,76424714;70,5992977;10,27982688;9,269840906;63,00907108;135,3911343;155,9262873;40,76474377;5,439026396;71,91570762;11,45366655;2005
0;840,2002967;0,901308555;0,515979757;4808,105864;1242,849454;0,48012501;8754,307966;4;22,60964443;72,37533154;13,48116262;6,857682338;72,62978683;95,31309279;677,0783118;41,68084278;0,080948704;105,0922886;4,782153583;2005
0;669,6915288;1,785120951;0,60526875;218,4285899;568,3777891;2,220340014;948,3361465;4;27,61148011;92,46646643;24,31217035;6,048093016;18,69053961;129,5664719;798,0100658;20,52570229;2,622688166;98,37729228;17,36385236;2005
0;687,9756889;1,815710163;0,7410875;564,9148652;262,8373967;2,063363746;358,8903083;4;19,17836938;61,90963518;17,44356259;8,7586969;18,45168608;42,19861583;14,27686655;2,718691374;3,856091724;38,56893993;7,861974904;2005
0;793,0782133;6,300351693;0,493151388;6791,030929;102,5359921;0,48012501;6423,054305;4;29,90614833;83,97005277;17,76809194;11,16992479;33,97578318;203,5686626;673,7573962;14,52938516;9,764786462;84,9613125;12,70765029;2005
0;672,5003057;2,301702752;0,578613636;16155,79561;181,0962304;2,507019997;376,4499436;4;26,72573083;46,26962543;19,08076541;4,809304666;78,738634;97,54485998;760,9552221;11,27803888;12,2320239;65,25115232;0,37134519;2005
0;789,1302522;2,905496149;0,369685557;2932,192115;2142,256439;0,48012501;1475,013251;12;19,53736801;89,53243144;11,49004208;13,36208154;25,92915619;97,9157793;841,938067;25,15917983;2,699843284;194,7954791;3,644491002;2005
0;740,9577269;5,520707741;0,533311117;7873,119184;737,087842;0,802272975;5511,66908;4;27,12192924;53,67945567;13,55041714;16,32859599;38,7192229;141,4126272;100,7042161;35,34718656;6,825340699;119,6471631;0,283284674;2005
0;622,515729;1,725407462;0,586373333;10832,57952;244,639557;2,258543042;519,7718887;4;24,13874166;69,82107571;22,51727258;12,4167652;53,16031561;122,9099952;705,7543852;9,576748959;2,902946616;18,39360956;9,351440421;2005
0;712,1743886;2,161939862;0,485538544;1458,840538;2395,397291;2,220340014;1924,001781;4;25,29222024;77,61391949;9,219169696;4,343733375;29,47787022;59,16793471;369,7347643;8,595554897;7,573250542;191,4526257;12,4039904;2005
0;781,2749649;1,372748139;0,647371872;2197,358216;2678,914234;0,672481;9964,197914;4;29,01518242;67,08467287;13,34332434;9,960955188;53,73347554;5,102388611;639,566966;16,97379348;3,718286726;127,3207297;0,711565741;2005
0;773,3743371;4,493348506;0,51374778;4310,580945;301,3537176;0,48012501;5810,297711;4;22,39820308;43,13547401;27,95633778;11,34996978;34,63176238;180,2636845;319,630484;38,13510245;1,032191436;122,2019139;19,44327652;2005
0;818,7747555;0,85750426;0,55468223;933,3540115;1759,885382;0,802272975;1346,250592;4;26,53672731;82,48289109;11,54556164;5,669807012;81,89098405;45,06416111;215,7653306;34,43051097;4,378394575;205,8887761;16,40194965;2005
0;679,5687935;1,790966627;0,682740482;235,4549405;196,7844058;1,827925052;525,6120777;4;18,89824989;55,40490374;20,20723922;10,83482536;70,7347019;166,633414;5,422468328;1,453735868;10,51723058;112,7439301;19,3100038;2005
0;688,6394924;2,614160006;0,482649997;10286,51137;210,986883;1,652780319;3766,112039;12;29,07113924;63,39354137;13,41701927;14,06553357;63,35804245;100,5514875;452,7072465;39,58136628;10,39522313;241,0226659;18,66145258;2005
0;808,9620475;1,289448939;0,672628335;2613,689476;511,7285253;0,672481;1034,900453;4;28,69794234;86,5418401;23,60362717;5,310375184;36,67031456;212,2306416;76,29801348;3,513399728;8,463763101;96,35371482;6,941923869;2005
0;758,8081881;2,102928765;0,473357775;1097,101567;1178,558221;0,920305125;9355,824748;12;21,65546249;78,53598189;5,568874994;5,473935001;74,11461078;212,7516236;865,5060107;4,62631257;8,05231579;70,26469979;8,573653795;2005
0;768,6117797;2,866379689;0,5830875;453,9430497;519,0288736;0,802272975;3767,432441;4;21,28122201;64,12566042;3,558668205;14,92904612;23,14288726;2,048274379;60,9146854;24,97138712;12,34342534;244,0041733;16,67402357;2005
0;766,5382359;2,129559524;0,566427087;2273,790491;639,890683;0,802272975;8417,773058;4;20,9892901;54,78492805;15,22885416;6,028736018;92,30066456;52,08773255;260,5669796;24,97323586;5,498462148;257,7103469;16,96173372;2005
0;784,885757;2,343028429;0,579883328;2953,175394;700,0349758;2,220340014;2544,251291;4;22,98483343;61,47370273;18,30610702;10,00146723;68,25645041;149,4790922;281,0142964;40,54921111;10,55219286;98,72491863;5,611964856;2005
0;798,3377721;2,035867117;0,602571875;2872,017037;283,7525165;0,802272975;2333,358587;4;25,68041808;73,48686955;18,50020855;6,057541602;80,78575632;69,86299072;545,2514726;16,64451351;4,056423631;129,0526015;8,933606739;2005
0;724,7093371;2,303992365;0,483195831;8297,730353;593,4391615;2,507019997;5611,261639;12;23,05617016;64,90048262;28,56213567;7,214102447;48,01252039;183,4187552;411,3807969;22,36837048;6,01068268;207,9304855;0,894685904;2005
0;828,1781355;1,242491947;0,538407773;272,3730529;1208,363179;0,48012501;10612,22868;4;18,46219874;30,72129023;16,82392321;7,377705659;39,36062727;78,36577051;931,050375;3,266117949;2,110197761;178,62301;0,098520218;2005
0;705,284471;3,972129382;0,61401889;422,6130021;621,1852633;2,220340014;722,6055097;4;28,06131529;42,1627556;23,2931863;8,601275828;50,67409464;209,2359274;731,3987699;16,44369688;12,60459543;56,96548363;1,373070949;2005
0;751,5851096;1,65273191;0,561625003;3925,160946;594,2120432;0,802272975;855,014852;4;23,89146062;31,92075891;24,33173118;11,54285208;14,07524452;181,6342039;468,6052236;11,39210428;12,49240764;25,11408295;14,93958571;2005
0;772,7142237;1,226532593;0,685042423;992,7088548;1412,847235;0,672481;7075,830486;4;28,56909407;93,46508248;18,61491286;4,767184295;80,39936969;213,3913419;151,6356825;36,95761235;1,171479695;48,50830838;13,9722848;2005
0;827,8055511;0,963990021;0,363054759;761,9928963;2841,568093;0,895577013;13052,09987;12;20,37874541;60,19315904;9,385220085;7,068036571;29,66720271;53,24644926;222,0352833;6,343475063;9,17397483;143,3847989;14,66827654;2005
0;803,7929491;1,166108406;0,627521107;8038,568011;1356,881272;1,103440046;4785,320522;4;22,17418846;59,83585244;28,41077505;4,569162553;54,41304688;113,774851;234,4166301;37,87477478;4,156080342;187,7047089;0,784895791;2005
0;813,3279132;7,734278808;0,495548885;4810,543224;178,6244954;0,48012501;5839,579942;4;22,06049441;50,97473654;14,0636495;12,4715443;29,01107508;98,70321856;857,4186823;20,59518174;1,065848981;29,41471314;15,39117061;2005
0;736,3335124;1,591075235;0,66638889;2856,936429;1080,229496;1,103440046;3168,569914;4;29,77988346;54,37651622;0,935634912;11,43411366;18,24691252;182,9202834;944,8949093;37,47592919;1,923082157;73,38828752;15,02455389;2005
0;767,2013466;1,585136814;0,5407625;3819,713085;378,7645661;1,103440046;3453,88348;4;29,89777307;55,60688058;24,70563765;15,94935075;38,86279282;34,00403617;921,8251582;9,209049505;10,38698303;67,72417104;11,046397;2005
0;783,6993754;1,756625657;0,553704166;7064,085605;839,5322242;0,802272975;7120,424198;4;19,8048706;33,88824952;13,58594023;9,127155015;65,83313527;127,6594401;570,5886378;15,90117124;0,521884128;48,90758638;19,08653148;2005
0;734,3386592;1,385605717;0,627155954;2410,382448;176,5628105;2,220340014;1976,844533;4;29,79482385;64,27997483;10,17951179;9,327615184;40,68992246;190,7623043;70,14830412;25,81576314;6,816045698;169,9582552;10,04556428;2005
0;822,9719734;0,885021008;0,534134443;3190,281738;947,581058;0,876207848;7317,819353;4;26,48472424;92,83300572;16,25787259;15,97947651;32,69618823;133,603457;674,5547749;32,30247575;7,678139807;90,65746987;7,472115544;2005
0;788,327529;2,323030262;0,54441;2148,367822;1110,796926;0,802272975;7796,41874;4;20,86542491;79,66109953;27,46205677;4,895436196;55,40902429;131,3012399;857,3745812;30,79218104;11,16795165;177,3849869;4,58091864;2005
0;751,0232373;1,821260154;0,405126665;1609,98761;1256,598367;0,48012501;1067,412914;12;19,83150225;55,9358293;12,96272326;15,93856008;29,11102546;199,698385;338,4410329;32,90302615;8,22304718;151,0224441;12,83721802;2005
0;834,646989;1,479412093;0,424862502;3709,133124;1378,411337;0,48012501;12118,36885;12;24,98120816;78,8633239;3,754873651;13,90891119;25,1029406;27,11052777;47,01475254;14,0016013;0,530200608;8,268461634;14,38881566;2005
0;767,6206523;3,056768558;0,437869798;12891,04047;208,3664043;2,507019997;2137,424485;4;21,76623154;66,93050082;13,38714729;13,27783084;72,36232064;110,1222804;442,9007531;15,14572406;11,41555672;13,67164307;2,077414596;2005
0;824,0113188;1,444487566;0,568125557;1360,667617;5224,921069;0,895577013;14116,29243;4;21,1330098;42,12632931;0,773740374;13,17230539;19,03143088;75,17349809;216,1314384;22,50216385;2,36893241;197,5711145;3,080148295;2005
0;713,9018542;2,831215913;0,496607777;606,3142353;418,086092;0,48012501;3205,181382;4;29,30164928;86,97439142;5,393647353;9,963633401;38,9387338;20,22001818;400,6172019;8,819574825;8,29066185;3,695901842;2,926330665;2005
0;828,2061548;1,309461186;0,459526657;5086,945058;1382,990487;2,507019997;8969,127228;12;21,7376606;65,10442568;8,210229158;11,09412166;88,67418017;66,33544978;16,92676002;2,524118563;1,07485802;210,4949597;5,035821205;2005
0;738,5132264;2,978029576;0,522219043;10830,46951;884,5228507;2,507019997;3039,444583;4;21,95481387;49,56689792;10,06958718;8,04178488;70,90291346;162,732555;446,9441652;5,249550943;4,504444911;225,9195705;8,058151548;2005
0;706,2447394;1,912908846;0,542062118;10940,35913;857,3678599;0,48012501;794,1974143;4;21,73772089;54,89529245;2,619761869;12,98794884;37,24565486;60,35864421;906,4520876;38,96811564;9,252700981;251,0506149;20,49718592;2005
0;826,4845259;0,767898703;0,48169375;2574,749336;3064,418894;0,802272975;5027,528624;12;27,40555033;44,70556852;1,68566646;11,04256549;59,81571558;83,25722495;654,1262194;29,85308848;2,781750854;125,8202032;9,940632589;2005
0;738,4107144;2,146142478;0,525377773;618,0274322;621,8434934;0,802272975;802,3694623;4;20,5392436;36,02351381;28,08483406;5,255129048;52,72867048;36,5403658;932,9102241;24,69026681;12,26673224;61,66146607;13,61742321;2005
0;730,6165568;1,713299406;0,5448375;8565,201015;1489,290329;0,48012501;2682,545747;4;27,61127302;40,57593834;20,24339882;15,05232499;63,67312722;76,86094255;121,8895836;1,660681607;10,76828252;18,73732949;10,007266;2005
0;827,4944158;0,786670795;0,55251875;6358,610838;1211,899588;2,507019997;5711,521839;4;21,38244615;91,88294152;30,0102509;11,42859821;70,95890325;207,6056161;523,8366774;16,98888577;9,246624906;133,8958647;20,78170686;2005
0;703,814998;1,584976306;0,430730954;9137,693241;206,5573338;0,802272975;5523,481531;4;18,84073227;52,91334389;28,64435868;8,920917087;22,13825781;181,7946639;379,269372;18,81421839;2,543346665;199,2745632;5,755178262;2005
0;767,9743491;2,48053055;0,489672227;6394,752058;326,0898507;0,48012501;3778,528748;12;24,4111267;51,39164186;21,15495462;7,506471619;21,14873156;11,7556146;472,0928999;35,4192455;2,089263774;233,5064645;21,69677556;2005
0;744,0795855;1,346451303;0,687094877;206,8237741;350,9802003;0,672481;4278,83852;4;28,09118511;75,13801138;26,34580614;7,192985138;82,92297003;211,1252109;574,4019875;3,117572201;9,006110306;118,0425014;5,368518003;2005
0;736,8010353;2,311977653;0,571013093;660,0885507;225,3881285;1,006346325;4506,349701;4;21,9325146;33,71694804;5,703196301;8,4250075;35,70265175;128,0049264;5,709968432;2,276540768;5,644531567;185,5144252;5,076250177;2005
0;806,0816644;1,576284331;0,53231;1045,785339;1437,465501;1,103440046;4889,559923;4;25,53911451;44,79479266;9,98557827;10,17537091;64,6395618;181,5593298;665,5443553;35,97962488;1,785562491;50,35941579;9,145601243;2005
0;777,902928;2,256267114;0,494003122;317,5867994;2356,292974;1,103440046;4686,449775;12;22,43652961;40,00452644;10,90992885;10,18409609;43,77338919;157,533239;87,78057474;33,26978736;2,169835892;194,3386838;9,51747841;2005
0;814,5418665;1,115414701;0,439648887;1698,665985;4412,765952;0,48012501;4376,265013;4;24,6845724;51,39582785;13,64894631;3,65042577;74,14143166;46,48779544;275,5275156;30,2756281;1,280582431;39,9081849;2,352026444;2005
0;640,930826;1,973232752;0,558305557;8529,179904;255,6424757;2,220340014;802,3036825;4;28,23057984;91,56484821;10,24346166;4,899776113;48,45766244;32,57199643;728,1481186;40,59368085;6,379477578;234,3853001;5,847252755;2005
0;743,3066741;1,612205746;0,625026663;3351,311264;530,2144458;0,802272975;3284,019285;4;28,87434729;53,25661497;28,45858032;13,09218732;76,40542663;28,82704147;642,9394385;44,00188337;8,013000392;195,6230244;7,619050653;2005
0;801,4176715;1,612792278;0,45323555;1381,219367;2606,445283;0,48012501;8030,135043;12;25,49221072;68,87195114;21,00261069;12,11743124;75,79013253;206,2215862;294,8464628;32,81889557;5,644246407;77,61735121;4,601262161;2005
0;742,9352493;2,072296543;0,557288547;6220,791077;92,22136986;0,48012501;4915,369621;4;23,69807169;61,53496305;21,26641662;9,588067007;79,33343051;163,5619059;127,4900588;30,54961431;5,849944404;3,195652849;10,44385415;2005
0;707,4157519;6,168414732;0,515988096;791,9039993;638,1324275;2,220340014;813,7125208;4;26,22904779;48,46437742;20,17359478;6,71082529;16,26389229;162,4226343;615,8024294;8,872513149;7,613255921;99,99562366;13,97890491;2005
0;812,4968169;1,220837409;0,524404443;2575,431574;1658,074866;0,802272975;9095,469077;12;29,88485757;79,51597835;5,542649609;13,84856234;82,28125938;136,477105;392,8255203;15,33695386;9,538860963;135,1993463;14,60426009;2005
0;796,51079;2,964244824;0,49038;7281,973578;670,0501595;0,48012501;6303,515038;4;29,35106376;79,49926813;26,0689525;15,55390856;78,9665905;81,11972257;296,8492028;20,43141542;5,318543784;30,31556641;15,05976835;2005
