HAS_FIRE;Elevation;Slope;NDVI;Road;Hydrography;Pop_dens;Ocupations;LULC;Temperature;RH;Precipitation;Wind Speed;FMC;DMC;DC;fwi;initialSpread;buildUpIndex;dailySeverityRating;year
0;806,121074;1,78369628;0,080612107;3706,416689;208,8569285;1,533360004;4188,071125;4;24,49482788;81,3147384;9,553279414;13,36586936;49,30478675;89,53941547;373,6111117;6,556526446;2,610534671;205,6247374;19,93991996;2005
0;631,0460819;3,625510959;0,063104608;5792,87012;1628,385981;2,717230082;2688,157806;4;25,43181639;61,63707175;7,09047829;14,33205613;41,53501091;84,58212152;445,6420473;31,40072494;0,275516588;239,7759819;5,729083953;2005
0;791,642396;0,950013313;0,07916424;1927,243685;1135,252317;1,533360004;2382,012112;4;22,12417488;30,73030273;18,26830965;8,924968722;33,73186712;196,7607852;204,2929247;17,94597277;11,09608108;88,44642019;13,1983588;2005
0;458,2587593;1,103420429;0,045825876;1926,757878;257,0291694;6,894334827;1557,940434;4;19,51680239;86,18089016;17,29078264;8,909057293;41,78528008;52,36078039;221,1596021;6,467666638;5,710066449;84,72341777;3,312828292;2005
0;676,9144521;2,021544639;0,067691445;923,790156;816,495335;2,717230082;2188,194543;12;30,74567566;33,51173882;3,619168486;10,7220805;62,71826112;76,72056658;946,2172473;39,42841436;4,261789193;180,6678281;12,61378168;2005
0;729,314439;1,995403304;0,072931444;3291,410521;613,9401141;3,511869907;3851,868153;4;24,2759656;77,19634653;11,65379284;9,933554195;61,66550965;212,8667196;30,48039994;15,77251195;1,838161875;276,0840035;20,16340969;2005
0;701,1559377;2,811681105;0,070115594;377,7135013;222,9089147;3,511869907;604,4249922;4;29,9058809;83,13957837;33,83060994;8,503287767;28,21090146;30,44362849;878,8294337;17,00743569;9,685169253;120,7837492;3,473236407;2005
0;736,3262002;3,438923042;0,07363262;259,7759904;1137,249256;1,103440046;3043,155172;4;22,61168343;44,88083939;23,46616303;15,45782089;92,24669552;90,25780918;866,3857934;34,87329197;7,053180112;87,06876409;13,11719033;2005
0;584,3599353;1,984016254;0,058435994;4619,461631;274,3364703;2,871791956;345,435539;12;27,95818053;47,81083339;15,46579159;6,640310761;24,17522141;77,55204766;1004,53473;35,25398685;7,754928711;259,5155241;18,82242529;2005
0;807,2522003;2,50761269;0,08072522;7064,383307;194,8540593;0,672481;2868,696813;4;29,34165375;44,43741884;17,88380857;6,697877927;79,39496694;180,0247183;68,99416206;36,19788508;1,251566843;259,2155275;9,859479402;2005
0;679,2456902;9,828625854;0,067924569;5295,880293;177,3798071;0,895577013;3336,751048;4;19,1132461;59,20330576;23,81776842;9,474162303;61,39648608;46,45608582;247,3284063;37,56807279;6,688149754;10,11829495;2,601145894;2005
0;539,8568508;4,128718121;0,053985685;1486,29331;700,325393;4,401770115;1028,197233;4;30,75685577;89,02100684;22,22712435;3,958731994;85,03112965;71,56913074;835,325073;1,91882604;8,533582132;0,940644937;17,93980829;2005
0;573,4397052;1,675337974;0,057343971;2076,516164;1014,798718;6,531410217;1677,760052;4;19,54716753;40,81383416;3,376911375;3,479321088;81,74946759;62,39219255;244,3701698;43,46208312;12,31677399;167,4746845;10,06523873;2005
0;789,5743157;6,631206994;0,078957432;791,9737406;255,1032406;1,533360004;1558,659636;4;22,64753112;61,40023641;24,80107666;5,734267715;58,77201516;127,2963377;824,5379142;9,267920094;5,639542592;94,60177081;9,75255982;2005
0;630,9299804;3,552462639;0,063092998;1817,231514;834,6110859;1,611490011;908,6937076;4;19,95701925;30,17411427;17,78993252;13,18652933;14,43539546;205,3067615;831,6464991;6,391431286;4,384334272;243,4156448;23,70646031;2005
0;486,0263847;1,294213273;0,048602638;1019,863647;1129,032631;4,205230236;2113,708542;4;28,93670951;36,67220339;22,24622469;13,54251602;68,03911796;183,8690183;163,1422671;25,57638611;1,532966929;4,385363549;18,03045756;2005
0;760,0924352;2,543623629;0,076009244;4478,836017;949,7084692;3,511869907;4489,626939;4;26,89678042;82,26665782;20,50270774;13,5859738;87,3684762;109,208163;940,4833126;10,05057647;1,851121202;157,0435955;13,58992246;2005
0;679,5704957;2,396241679;0,06795705;639,4111823;371,8516705;7,992125402;1570,975009;4;21,96059523;56,75982564;31,21171241;14,22640052;86,40371512;148,522961;279,8042285;8,605761594;10,18981224;218,228347;3,430793764;2005
0;649,2844895;1,601468572;0,064928449;2468,864309;1934,907265;1,338879943;2545,827184;12;20,42247812;92,80421428;34,11612615;11,13775456;42,74333695;219,2664951;758,5215222;24,39542614;11,00938181;243,6234508;11,27085591;2005
0;814,8553622;4,931784042;0,081485536;3915,775022;397,3650417;0,895577013;5825,394826;4;21,40902784;64,34637373;5,517187373;11,36611976;84,67580593;18,52148529;30,72142647;39,16673872;2,915268314;105,4344578;9,36152901;2005
0;668,0256879;1,855982577;0,066802569;394,5304062;1050,076256;2,148309946;3003,176019;4;26,31909604;39,57106294;37,64970088;10,44842235;52,50899898;133,3429714;645,9688471;21,20267491;8,114436942;60,05949522;21,54484995;2005
0;808,1551557;0,922224585;0,080815516;676,341982;1238,750665;0,895577013;4876,746794;4;24,74084732;64,18553362;19,03771919;14,04984322;38,52234559;125,3328994;363,549186;41,33701818;8,297238026;204,5478962;19,47029216;2005
0;589,9357068;2,400756336;0,058993571;615,5280359;406,4797027;2,717230082;761,7282439;4;28,48195605;59,9827959;4,433812039;4,374370934;76,90566804;87,27887999;524,4775362;19,56732334;4,873871722;260,772139;1,915606744;2005
0;662,6713336;1,33569398;0,066267133;689,8142534;442,09278;3,156620026;2372,949688;4;21,54375125;72,57645575;25,99762664;13,97181263;70,16749533;104,4498559;20,67206535;35,13615625;4,393401904;206,9016928;3,446869948;2005
0;835,8341771;0,675461089;0,083583418;1255,910616;1951,646033;0,0123089;3899,01;4;20,53162964;93,06813572;3,177784366;10,60831278;25,5225599;16,01151584;433,071739;40,9252062;6,881412159;65,79687003;4,938469903;2005
0;680,8958734;2,446887509;0,068089587;495,7682626;1209,791604;1,103440046;1631,073673;4;20,5804078;51,24414449;0,441152051;13,76593222;87,33411193;182,8249978;20,19578775;22,85101289;4,400170842;205,1219004;19,47921459;2005
0;641,5834364;3,36582751;0,064158344;4544,006528;327,3072232;1,611490011;4494,648908;12;22,25888305;35,89317135;1,653612339;4,642077521;59,17991887;153,7552673;574,8613901;24,99000458;13,41051321;218,468636;15,33584322;2005
0;641,5749888;2,509292978;0,064157499;208,913233;465,5342985;6,175105233;339,410579;4;22,93391958;60,00461423;5,013487423;10,29763536;35,19814211;93,00783891;119,6122485;22,22416661;8,873676519;156,3746576;22,51230829;2005
0;608,4035536;3,361852031;0,060840355;2338,326799;420,2315549;0,895577013;605,7933297;12;28,23367436;54,94801791;33,71564824;5,177549553;89,98604297;101,3154787;948,9565636;13,88474631;7,404969877;146,009854;0,247683141;2005
0;715,6795729;1,850154941;0,071567957;414,2159168;1121,400486;1,103440046;3350,240464;4;25,51341897;30,47838535;28,20275417;12,83896059;43,6579913;58,12664681;393,9140992;31,02245296;1,741365512;233,1921014;12,90855625;2005
0;679,8698243;1,963101365;0,067986982;3407,594043;213,081061;1,103440046;1744,455357;4;30,55799181;71,63497835;6,103651073;14,05114198;63,82448015;204,3783841;892,9876224;44,74682381;10,14343891;124,209433;21,12427448;2005
0;640,1405375;3,510528472;0,064014054;1212,688007;1560,734547;1,338879943;2565,032362;12;25,97716123;43,88016945;10,87553417;12,97515751;76,21378237;86,9034225;726,0594449;43,21066077;4,751269745;105,079204;16,84431912;2005
0;507,6037415;3,270477611;0,050760374;1099,121393;294,6972386;4,401770115;395,7543921;4;23,39637212;85,68419263;22,46113216;14,31785483;24,28928243;118,5294195;126,6273304;0,757081961;2,288026267;107,7329956;8,164612237;2005
0;685,8852114;2,070057997;0,068588521;1826,020763;958,5621901;4,193270206;1246,980465;4;22,22478987;32,63814736;38,1396672;11,98279191;74,14331451;120,1583063;444,0306733;22,91607873;12,90849042;26,6759606;20,13213014;2005
0;594,229026;4,225692685;0,059422903;1098,283294;1231,307519;2,694950104;2444,945711;4;25,76278843;42,69337921;4,47674954;10,2852957;63,2805677;120,3557737;104,2209566;26,41320904;6,991260594;135,131673;20,38287829;2005
0;790,293013;1,52781432;0,079029301;299,6591795;436,3803708;0,899350877;5311,646176;4;21,58360674;78,90438923;0,499813705;13,4357768;60,21844124;211,136339;427,0233596;19,2930036;5,313108965;70,65561487;24,07364396;2005
0;827,4155575;1,067105165;0,082741556;382,5698643;1365,653437;0,895577013;7484,46372;12;29,85714244;91,5267765;14,88250191;8,080575339;18,67038768;46,43059148;323,4481231;3,248454143;0,333877795;13,5820347;20,39200286;2005
0;684,2698311;2,262646311;0,068426983;1118,187703;413,5252301;3,156620026;3283,14375;12;30,98277822;67,11997417;17,30944216;16,03142307;89,87988935;46,84861696;310,4854358;43,34726352;6,034845586;172,5571655;17,20701728;2005
0;592,7896997;1,746531813;0,05927897;1286,197422;226,2336597;2,615119934;4139,914142;4;29,99508658;69,68880849;16,30485338;15,49153756;18,29279353;176,0313678;478,9970939;13,61843631;10,96350421;194,1178274;7,108099537;2005
0;601,7832657;1,574420913;0,060178327;707,4618853;163,6283095;2,224039418;622,6386125;4;29,16413058;82,04439609;19,17076731;5,000006952;91,35957634;12,35313205;430,2095314;21,25120975;11,08306825;71,68921472;3,469013801;2005
0;591,3144777;2,660956182;0,059131448;206,9120427;403,8058379;2,445678801;387,7431657;4;27,10969838;45,99953854;0,054143524;7,050212056;67,17908304;201,5179091;170,4898076;39,65078247;9,224224339;185,5627313;9,35686487;2005
0;697,791597;2,217037229;0,06977916;4587,113818;344,5107182;1,103440046;348,3436282;4;23,92053085;77,37509311;14,71366652;15,08513699;52,41688369;134,9075359;155,0913274;15,86014776;10,11154466;122,9762816;19,86992779;2005
0;841,9377242;0,655112101;0,084193772;3983,861445;1720,522781;1,533360004;5262,200657;3;30,66002075;82,82568238;3,385163334;6,523412337;65,20717334;48,54091788;100,4245212;18,02798108;6,75108645;14,51812241;19,43469771;2005
0;581,9912316;2,199769202;0,058199123;1982,099738;869,0805022;4,401770115;4028,791869;4;19,52655953;51,18163918;32,76324007;9,939733754;44,39845308;211,9310139;927,7033633;39,03792059;4,351112673;121,490458;13,44894847;2005
0;595,4817575;1,796748774;0,059548176;1520,242739;916,7067913;0,895577013;600,0175123;12;22,7139193;57,63593153;30,83173117;4,839102637;78,44707426;118,7710771;640,9230018;4,291760277;3,30151244;74,72249868;14,94157573;2005
0;820,050456;2,335540136;0,082005046;2517,614177;206,4219765;1,533360004;3426,934634;4;27,06245225;74,15002737;7,238966726;12,77967258;25,09391997;197,0947653;182,6764979;38,46013543;5,683056368;123,0852068;0,704430004;2005
0;620,6751658;2,351313693;0,062067517;219,8794537;918,7143782;2,133080006;499,0885049;15;28,66423424;46,0583762;20,85645815;14,08180026;49,72989003;174,404336;410,9379815;19,54899176;1,882516661;95,15426148;13,22847501;2005
0;631,6371562;2,61665663;0,063163716;4535,956404;966,5846075;2,133080006;5077,700123;4;27,74937123;51,1710475;27,9760237;12,48588964;83,44625595;132,7729386;142,4622004;27,13019223;9,744709008;62,43568688;3,867404282;2005
0;608,0372666;1,996399338;0,060803727;982,8296379;954,3205502;2,134494095;1502,585132;4;21,11156184;62,96608926;20,6053596;5,463652447;46,73825606;169,5588832;827,8403369;36,53211913;2,841013061;162,6637159;22,640015;2005
0;637,493061;1,78137169;0,063749306;771,5903156;1283,98529;1,338879943;1369,306376;4;28,0083648;78,5026276;6,741267117;9,584447108;65,66305901;128,7268561;365,7098545;13,12983393;5,099715795;193,5803949;23,73592273;2005
0;762,4883451;2,956967741;0,076248835;1469,013815;358,268813;0,672481;9423,124257;4;22,78237839;43,22296074;13,18131746;8,62128759;29,7036107;6,460807614;604,1033129;24,81392906;3,143701747;8,881562032;21,99757532;2005
0;538,0217596;3,766144708;0,053802176;312,9704351;730,8309257;1,611490011;811,8335112;4;27,66471124;42,11031169;38,48748719;3,791296622;18,71938502;149,4211115;559,6876158;19,56867899;2,893643449;153,7813674;3,890150968;2005
0;564,963188;1,703389635;0,056496319;239,2276245;198,7737463;5,216792445;349,091678;4;25,6892943;38,77228012;19,21948969;8,98062032;16,16306874;15,23174534;709,5349124;33,47642357;8,568074152;189,133027;11,16812229;2005
0;721,3183082;1,91571559;0,072131831;191,0058932;1755,431473;3,511869907;1566,264994;4;25,42424858;75,48388522;32,44784031;6,528235632;34,14090507;38,69899537;401,4944324;1,604355038;8,857676571;48,88024014;7,120196727;2005
0;621,4923464;1,117300908;0,062149235;636,1261634;1196,798099;1,338879943;1368,858007;4;23,97470982;32,63741187;3,056190312;11,74796851;68,68435682;144,825142;1001,392858;12,74575003;5,599678641;27,92044975;18,26885883;2005
0;791,0674122;1,602867863;0,079106741;1533,348847;429,3387062;1,533360004;2096,238629;4;25,29748142;77,20341493;36,27398868;5,896630167;24,35918097;44,57534425;992,861876;27,39897291;5,222928106;267,9546212;20,71165006;2005
0;738,7766289;2,137459395;0,073877663;2004,290907;1296,736055;1,103440046;2922,303105;4;26,6400959;54,80383856;17,85666999;13,61453069;68,01949386;224,9568026;110,4003643;7,217082294;4,763072713;109,2005905;2,197038381;2005
0;641,3881419;1,353619803;0,064138814;258,8192263;2628,844028;2,615119934;3256,607824;12;24,73985182;85,94991754;11,70534331;8,205921552;43,56491648;3,261540215;510,9166771;32,3139477;4,289314318;12,20755555;3,606539406;2005
0;676,8301701;1,689119153;0,067683017;1300,302004;1168,731358;3,511869907;2282,545917;4;30,78440259;52,89085003;6,029929134;6,88471854;69,43738437;74,28697741;692,5138789;12,17363184;12,6682131;154,4881173;7,447536451;2005
0;463,3293333;1,714461408;0,046332933;1629,345703;1248,301845;7,751669884;2071,84339;4;25,24561266;73,91209447;38,81643083;6,244080266;88,58029583;112,9352215;611,8064356;19,01758331;2,565974341;57,51319744;12,65892067;2005
0;629,2568919;2,276935654;0,062925689;3460,892748;194,8336862;2,717230082;2994,964608;12;29,72211538;37,6963111;28,37916157;11,66818531;63,06993031;137,3303646;294,2292625;18,52244236;7,76097523;210,0394093;8,264371699;2005
0;590,1628132;2,343969049;0,059016281;954,4782316;200,0925722;5,531589985;1140,489882;4;23,74792036;90,0780002;27,02422822;13,43665403;72,23706506;134,5816414;831,9231209;25,94818263;4,572909563;111,4690887;12,84532405;2005
0;728,0175202;2,87271472;0,072801752;402,0594292;165,1301415;1,144267571;630,0341448;4;27,12246852;82,75403329;5,353390998;13,96751956;59,2744422;68,8872974;832,5597879;44,19783957;13,33162832;216,2165925;0,219480574;2005
0;804,1437744;0,996274104;0,080414377;1224,255752;1436,261377;0,895577013;2897,63753;4;26,99960064;35,98697665;1,118408875;6,027576444;16,54122877;207,0220494;245,1307825;1,577434656;6,863653994;154,4488026;15,40441431;2005
0;758,7804546;6,006153608;0,075878045;417,7491375;576,8322898;1,533360004;921,2804222;4;29,05405262;70,18266873;21,00030145;10,68337126;50,78775067;75,22087288;383,1180915;1,784687946;0,503252744;115,7624641;5,999540858;2005
0;728,2462304;2,048660425;0,072824623;1386,519186;421,0799518;3,122620106;815,0810616;4;19,59365136;91,18435944;2,44616904;9,037714144;47,67712872;71,53222855;460,6221196;17,05263639;6,861546039;213,9244113;19,24417916;2005
0;663,3521012;3,921904628;0,06633521;3400,548278;634,0540942;2,717230082;4326,571298;12;29,64381856;32,72759668;3,532532055;13,56931333;46,04520699;166,7552659;944,1698016;40,27260268;7,7970972;71,31938063;5,192834414;2005
0;682,8844285;1,784101228;0,068288443;1121,474103;977,3166295;3,093319893;666,3144166;4;20,61949491;37,6083446;5,726517474;14,41360379;50,62275954;224,4219445;601,7902767;1,933162781;5,462245574;146,2153257;9,206304849;2005
0;714,1886604;2,600023185;0,071418866;1027,494627;1522,441401;1,103440046;3341,9911;4;22,11422532;33,28644061;34,03437775;9,75167353;83,53374257;60,52741124;738,5503785;7,428247795;9,135582587;15,46348181;19,51695341;2005
0;624,9131718;2,538025148;0,062491317;203,3323935;1064,446111;183,9623405;868,7852186;4;21,47486668;55,5310143;16,6327921;13,7688277;68,61006621;89,23380718;587,3337893;25,25525493;6,359102254;246,7392234;9,177549837;2005
0;611,2532956;2,208951408;0,06112533;4964,396243;1112,303933;1,611490011;3316,937513;12;25,55990586;82,74695716;8,355517529;3,077241431;89,07952363;16,56655584;361,7617535;43,05690945;7,932048707;157,6713403;1,449176702;2005
0;758,064058;8,515831879;0,075806406;5992,036841;800,2971496;0,672481;2068,164251;4;23,37882152;75,57796887;2,880539257;9,838880155;31,28644525;20,68113441;877,0503972;8,368834396;7,945402825;211,626361;11,01277573;2005
0;456,6076853;0,719101278;0,045660769;1654,721677;178,4919707;4,580735611;564,8312235;4;21,42103051;51,22951278;4,397321745;9,068104954;36,99361037;180,9176889;780,5907506;41,28275006;13,46478433;91,74321563;9,676735926;2005
0;569,3504006;2,265044609;0,05693504;5372,418266;611,3146399;1,611490011;809,1231235;4;19,36301986;30,76748674;3,093464993;7,054941998;92,2727942;2,529085922;471,3749059;10,87550467;4,547506818;63,7935405;8,906848081;2005
0;817,9555974;0,857031625;0,08179556;2143,96243;1192,999871;0,672481;8011,751364;4;24,91702069;34,58927694;6,434263541;13,00689425;68,96496675;188,0980445;675,2706037;31,52621156;4,065905995;31,02218;20,11431586;2005
0;636,3725511;3,507329389;0,063637255;2512,75333;202,201599;1,328788102;434,8797613;4;25,69058311;59,66721716;24,59451698;11,31594913;43,37987136;140,6429316;577,8033845;26,58390891;5,951140368;157,9912941;21,51125864;2005
0;513,4701004;1,86920547;0,05134701;1582,46806;317,9597469;4,401770115;1921,860255;4;28,19238648;80,42252312;32,87804318;5,544270078;41,35623339;111,3762307;369,0970739;19,9247624;12,86670695;41,09113654;23,57528476;2005
0;469,6536104;0,875558941;0,046965361;3813,137287;1561,913893;7,751669884;4348,484095;4;30,68128236;77,37437401;30,50024785;10,10051914;87,86556901;110,0315981;805,2771417;24,32518765;5,315713668;256,5451707;8,859208893;2005
0;548,3521973;3,49726211;0,05483522;4280,479492;1965,708013;2,694950104;1008,967897;4;20,65337479;74,68467296;20,52098954;14,15186467;62,31890925;169,5224831;209,9711842;36,03427452;7,556633582;261,4633232;4,841214288;2005
0;821,506493;0,645035423;0,082150649;2839,693608;1275,652659;0,672481;5844,904006;4;29,6758539;63,10009178;17,22121;12,21059341;63,29245209;92,9532225;300,6224789;45,27501435;6,383195591;87,91371574;14,67281256;2005
0;756,5012617;1,553951285;0,075650126;1251,497192;513,7095202;4,193270206;3332,746141;4;26,43142428;61,61815564;28,37881236;12,53961491;34,73165679;71,38793229;6,092581561;2,489819671;0,785036054;36,14486604;0,233216389;2005
0;769,4198353;1,739267437;0,076941984;2284,965483;289,3873747;3,511869907;3074,526737;4;26,40301035;35,41443295;33,66782487;4,213788124;74,50924876;34,90180122;373,1787645;46,23538668;1,724910776;277,3793969;5,568846128;2005
0;643,6665814;2,199289737;0,064366658;1334,538627;954,5504618;1,533360004;345,4352226;4;29,17239981;85,38136185;4,48226828;5,181917837;20,46629179;41,05048457;439,9695582;19,00049308;11,4418286;93,83192488;17,97284993;2005
0;836,3605506;1,108359389;0,083636055;2248,07271;1984,393633;1,533360004;3548,184502;12;24,27782182;49,17249546;18,71224455;12,85218513;57,90641511;202,337529;795,5488621;17,51127599;2,192585593;176,1878851;18,77015478;2005
0;590,4225114;1,885401762;0,059042251;890,0772174;731,7063862;5,949653804;1314,309572;4;26,85645275;61,77901589;15,71131027;5,865244659;74,30515762;189,7743126;288,5026279;15,60168929;7,753146121;19,44598162;16,53397906;2005
0;709,3857792;2,384798167;0,070938578;3767,623554;917,327897;1,103440046;3034,816734;4;24,69366047;83,84055081;13,66939626;9,368230897;49,4559061;7,378063729;934,8635874;27,89686664;0,584180092;66,01140485;0,942354214;2005
0;741,0875584;2,999318765;0,074108756;2554,494127;520,3759828;0,672481;3631,747911;4;21,87394079;68,57102619;3,127492559;8,253689479;28,16871061;136,2514494;711,0987143;3,356329026;2,735001362;72,71011837;10,16679366;2005
0;679,5992519;1,300660189;0,067959925;985,7029638;1161,804928;2,717230082;4835,233702;4;22,03535581;63,36259244;4,621235115;6,863940064;31,5335063;63,93795626;817,5681155;11,15133331;10,40870683;108,8994848;17,80017218;2005
0;626,7510196;2,225107971;0,062675102;564,2673531;1103,324325;2,717230082;1054,525825;4;26,85514069;89,36635882;6,216039086;8,281487405;58,17822782;70,26941185;1001,988545;24,08253744;5,192305002;211,6603176;5,327962901;2005
0;708,2774949;1,618024263;0,070827749;575,0843503;1302,201523;0,672481;2059,166584;4;21,25378536;75,95295688;13,8211451;6,823360515;53,19840361;212,3401414;749,5233673;14,5517496;6,861462699;152,0341138;21,74106367;2005
0;731,5354078;1,793804868;0,073153541;513,8656429;198,133266;3,122620106;2376,457223;4;29,98935657;50,11285666;7,288347752;9,242606112;29,45775176;217,7240182;336,2539653;29,45823095;11,60401187;3,867145363;20,07714775;2005
0;652,2357565;1,48579879;0,065223576;1150,108321;1543,570727;1,338879943;1662,176022;4;29,6375718;31,47170487;23,91975075;7,375842011;85,98389825;227,0472952;77,02506811;45,02682399;13,42884395;73,55480665;3,357095447;2005
0;688,673986;2,016328879;0,068867399;3080,444433;385,5395051;1,103440046;2196,281157;4;20,60237018;55,00289484;16,43876304;11,91807887;59,82211699;139,3597253;50,30506051;44,84067517;1,456416034;182,3889749;19,62882802;2005
0;511,8328596;1,736986194;0,051183286;825,1045608;226,1481431;3,955434016;631,4471673;4;22,70543696;82,30979148;29,48053557;10,6672429;40,72149142;144,9144725;511,4166332;19,50100527;5,305690459;149,834179;6,64686941;2005
0;699,5999777;2,76215728;0,069959998;1046,026575;177,9106475;3,511869907;944,7854616;4;26,23341405;56,8844508;4,406120466;12,88609237;67,10850754;153,4811274;461,0677383;23,33319177;4,86976355;35,446811;20,00919076;2005
0;674,1726692;1,985551266;0,067417267;4390,533077;508,0499961;1,103440046;926,4560831;4;23,63825076;89,6234299;25,99072771;9,931939043;34,34393836;194,0007229;816,6257832;46,26034247;3,329081521;281,7097265;20,02753645;2005
0;479,1306675;1,013615836;0,047913067;2742,638987;1521,580451;7,751669884;2656,723916;4;26,48378383;77,51428019;37,99158043;12,17956853;20,39944667;194,7776944;141,5873433;13,6796199;2,580299078;159,7066795;13,98989348;2005
0;705,2392752;1,76935605;0,070523928;178,9740127;210,7038545;3,511869907;3015,125306;4;25,13326079;83,03637611;37,31479545;15,25386225;34,22821906;112,9885359;30,05896427;27,93991303;4,435757605;38,46566667;3,650392129;2005
0;619,3244154;3,409545421;0,061932442;4683,187031;232,5934505;0,895577013;5739,097525;12;27,85849107;43,76217297;7,854944492;14,42812491;61,80067712;81,81417981;63,84884742;25,73323405;3,159124151;66,2694996;19,58780798;2005
0;587,3464091;2,528253832;0,058734641;4519,657103;789,9341285;1,611490011;1324,793384;4;28,6602243;89,50726207;26,09777923;16,09178021;29,54396795;40,44716564;470,388791;39,47037801;10,51289142;72,41694714;16,0079312;2005
0;501,2014705;1,789600291;0,050120147;1501,763102;4310,847302;4,401770115;2186,417709;4;26,32932999;66,8612457;14,77508039;7,923915331;68,610516;53,42083429;336,7940716;7,384225308;4,124684169;236,1854565;1,484540571;2005
0;460,3019713;1,570936207;0,046030197;2620,013735;854,249303;7,751669884;2212,281048;4;30,46408016;65,39770794;1,002313296;5,492464596;76,83877222;178,5462402;464,0967531;0,442710747;11,56417664;228,6012793;2,953641226;2005
0;659,903844;3,447554116;0,065990384;3702,870568;586,0001018;0,895577013;6870,077353;12;26,71511714;69,08976685;30,11862278;8,619276193;56,01739747;163,3155552;949,4939748;16,6834178;3,841278267;7,400832112;18,22360785;2005
0;549,1075519;4,787372782;0,054910755;497,6596503;823,0174615;4,401770115;2282,177113;4;19,49646714;56,1577355;24,75961093;9,044811244;92,18497273;39,05848366;722,0150552;43,54989785;8,920015169;258,5234638;4,412590929;2005
0;783,3470268;2,310151193;0,078334703;1635,178316;690,6402928;0,895577013;8280,605693;4;21,40129606;87,95281036;4,199486994;6,867019131;20,57055435;158,4690742;412,8714231;18,4424674;9,333451152;73,65258185;20,30500473;2005
0;729,1236178;6,974128067;0,072912362;5629,180701;362,6839272;0,895577013;3943,389201;4;24,02173636;42,08974659;37,27472076;14,309819;91,68756307;224,2618547;860,5429038;22,62632488;1,901914036;243,3395923;16,63264824;2005
0;607,9610801;1,943638602;0,060796108;4503,806878;474,3614253;2,717230082;2668,758564;12;20,8172152;91,82279961;33,70318146;13,05125309;38,57649334;198,4435125;872,2494183;18,29285655;9,866940939;200,1006545;1,530280367;2005
0;718,9660517;2,576519569;0,071896605;1122,800851;207,3872911;3,122620106;415,8747454;4;22,27757087;86,62914843;18,83067778;8,737619011;87,32387571;155,0890447;829,4119792;25,16558685;12,29557276;11,07978504;9,337564186;2005
0;663,8839019;2,340267491;0,06638839;3555,937982;479,6300024;1,103440046;1358,75518;4;20,90621469;66,00785322;25,19605303;12,02334919;55,67840158;109,79592;719,3914158;40,80365794;11,69715391;225,2499482;23,02144864;2005
0;667,0207214;3,47399752;0,066702072;610,6797143;335,745308;0,895577013;5235,805061;4;29,27245276;30,89219671;1,478691836;13,46664348;67,92084749;210,3925879;275,008508;37,39532188;10,58942348;42,99959238;1,365522005;2005
